S;BKE022508SES00000004;BKE022508INV00000008;1265000;BKE02;0;0;2;97NVEPCE3GAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1266000;BKE02;0;0;2;97OBUS60X40X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1267000;BKE02;0;0;2;97P156X168X14A3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1268000;BKE02;0;0;2;97PANARR357GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1269000;BKE02;0;0;2;97PANAVT357GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1270000;BKE02;0;0;2;97PANDAL341GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1271000;BKE02;0;0;2;97PANDRT195GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1272000;BKE02;0;0;2;97PANGAU195GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1273000;BKE02;0;0;2;97PANPFD370GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1274000;BKE02;0;0;2;97PANSEP186XGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1275000;BKE02;0;0;2;97PANT1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1276000;BKE02;0;0;2;97PANT2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1277000;BKE02;0;0;2;97PC1200H130BATGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1278000;BKE02;0;0;2;97PC800H200BATGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1279000;BKE02;0;0;2;97PD1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1280000;BKE02;0;0;2;97PD200225;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1281000;BKE02;0;0;2;97PD225X200X20;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1282000;BKE02;0;0;2;97PD2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1283000;BKE02;0;0;2;97PD3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1284000;BKE02;0;0;2;97PD4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1285000;BKE02;0;0;2;97PD5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1286000;BKE02;0;0;2;97PD6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1287000;BKE02;0;0;2;97PD93X15X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1288000;BKE02;0;0;2;97PF085085060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1289000;BKE02;0;0;2;97PFDN800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1290000;BKE02;0;0;2;97PL11GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1291000;BKE02;0;0;2;97PL12GCCGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1292000;BKE02;0;0;2;97PL13BGCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1293000;BKE02;0;0;2;97PL13GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1294000;BKE02;0;0;2;97PL14BGCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1295000;BKE02;0;0;2;97PL14GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1296000;BKE02;0;0;2;97PL16GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1297000;BKE02;0;0;2;97PL17GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1298000;BKE02;0;0;2;97PL18BGCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1299000;BKE02;0;0;2;97PL1GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1300000;BKE02;0;0;2;97PL1GCC2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1301000;BKE02;0;0;2;97PL26GCCGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1302000;BKE02;0;0;2;97PL2GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1303000;BKE02;0;0;2;97PL2GCC2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1304000;BKE02;0;0;2;97PL3BGCC2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1305000;BKE02;0;0;2;97PL3GCC2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1306000;BKE02;0;0;2;97PL5BGCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1307000;BKE02;0;0;2;97PL6BGCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1308000;BKE02;0;0;2;97PL6GCC1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1309000;BKE02;0;0;2;97PLOT015024120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1310000;BKE02;0;0;2;97PLOT040040040GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1311000;BKE02;0;0;2;97PLOT040040180GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1312000;BKE02;0;0;2;97PLOT050050050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1313000;BKE02;0;0;2;97PLOT120X15X24GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1314000;BKE02;0;0;2;97PLOT170170060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1315000;BKE02;0;0;2;97PN196X50X08SETCO;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1316000;BKE02;0;0;2;97PN200X50X10PORT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1317000;BKE02;0;0;2;97PN3_95X0_8SPMGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1318000;BKE02;0;0;2;97PNB1_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1319000;BKE02;0;0;2;97PNB1_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1320000;BKE02;0;0;2;97PNB1_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1321000;BKE02;0;0;2;97PNB1_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1322000;BKE02;0;0;2;97PNB1_75X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1323000;BKE02;0;0;2;97PNB1_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1324000;BKE02;0;0;2;97PNB1_90X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1325000;BKE02;0;0;2;97PNB1_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1326000;BKE02;0;0;2;97PNB2X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1327000;BKE02;0;0;2;97PNB2_10X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1328000;BKE02;0;0;2;97PNB2_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1329000;BKE02;0;0;2;97PNB2_30X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1330000;BKE02;0;0;2;97PNB2_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1331000;BKE02;0;0;2;97PNB2_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1332000;BKE02;0;0;2;97PNB2_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1333000;BKE02;0;0;2;97PNB2_70X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1334000;BKE02;0;0;2;97PNB2_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1335000;BKE02;0;0;2;97PNB2_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1336000;BKE02;0;0;2;97PNB3X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1337000;BKE02;0;0;2;97PNB3_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1338000;BKE02;0;0;2;97PNB3_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1339000;BKE02;0;0;2;97PNB3_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1340000;BKE02;0;0;2;97PNB3_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1341000;BKE02;0;0;2;97PNB3_55X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1342000;BKE02;0;0;2;97PNB3_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1343000;BKE02;0;0;2;97PNB3_75X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1344000;BKE02;0;0;2;97PNB3_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1345000;BKE02;0;0;2;97PNB3_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1346000;BKE02;0;0;2;97PNB421X120X20DGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1347000;BKE02;0;0;2;97PNB421X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1348000;BKE02;0;0;2;97PNB421X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1349000;BKE02;0;0;2;97PNB421X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1350000;BKE02;0;0;2;97PNB4X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1351000;BKE02;0;0;2;97PNB4_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1352000;BKE02;0;0;2;97PNB4_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1353000;BKE02;0;0;2;97PNB4_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1354000;BKE02;0;0;2;97PNB4_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1355000;BKE02;0;0;2;97PNB4_40X2_40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1356000;BKE02;0;0;2;97PNB4_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1357000;BKE02;0;0;2;97PNB4_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1358000;BKE02;0;0;2;97PNB4_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1359000;BKE02;0;0;2;97PNB4_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1360000;BKE02;0;0;2;97PNB4_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1361000;BKE02;0;0;2;97PNB4_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1362000;BKE02;0;0;2;97PNB5X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1363000;BKE02;0;0;2;97PNB5_10X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1364000;BKE02;0;0;2;97PNB5_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1365000;BKE02;0;0;2;97PNB5_30X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1366000;BKE02;0;0;2;97PNB5_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1367000;BKE02;0;0;2;97PNB5_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1368000;BKE02;0;0;2;97PNB5_50X2_4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1369000;BKE02;0;0;2;97PNB5_55X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1370000;BKE02;0;0;2;97PNB5_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1371000;BKE02;0;0;2;97PNB5_70X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1372000;BKE02;0;0;2;97PNB5_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1373000;BKE02;0;0;2;97PNB5_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1374000;BKE02;0;0;2;97PNB60X50X1525GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1375000;BKE02;0;0;2;97PNB6X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1376000;BKE02;0;0;2;97PNB6_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1377000;BKE02;0;0;2;97PNB6_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1378000;BKE02;0;0;2;97PNB6_5X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1379000;BKE02;0;0;2;97PNB6_6X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1380000;BKE02;0;0;2;97PNB6_7X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1381000;BKE02;0;0;2;97PNB843X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1382000;BKE02;0;0;2;97PNB843X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1383000;BKE02;0;0;2;97PNB843X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1384000;BKE02;0;0;2;97PNB876X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1385000;BKE02;0;0;2;97PNB876X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1386000;BKE02;0;0;2;97PNB976X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1387000;BKE02;0;0;2;97PNB976X150X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1388000;BKE02;0;0;2;97PR10NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1389000;BKE02;0;0;2;97PR11NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1390000;BKE02;0;0;2;97PR12NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1391000;BKE02;0;0;2;97PR13BNGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1392000;BKE02;0;0;2;97PR14NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1393000;BKE02;0;0;2;97PR2NGEB2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1394000;BKE02;0;0;2;97PREFAU100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1395000;BKE02;0;0;2;97PT15_5X25X592GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1396000;BKE02;0;0;2;97PT1710X75/120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1397000;BKE02;0;0;2;97PT18X18X294GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1398000;BKE02;0;0;2;97PT30X50X971;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1399000;BKE02;0;0;2;97PT50X50X756P1/P2;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1400000;BKE02;0;0;2;97PT50X50X756P31;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1401000;BKE02;0;0;2;97PT50X50X942;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1402000;BKE02;0;0;2;97PT50X50X942P13;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1403000;BKE02;0;0;2;97PT970X75/120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1404000;BKE02;0;0;2;97PT9X9X325;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1405000;BKE02;0;0;2;97PYL150150070GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1406000;BKE02;0;0;2;97RAF100100X130GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1407000;BKE02;0;0;2;97RC0600135L100MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1408000;BKE02;0;0;2;97RC0600135L180MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1409000;BKE02;0;0;2;97RC0600135L210MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1410000;BKE02;0;0;2;97RC0800135L100MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1411000;BKE02;0;0;2;97RC0800135L160MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1412000;BKE02;0;0;2;97RC0800135L350MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1413000;BKE02;0;0;2;97RC1000135L100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1414000;BKE02;0;0;2;97RC1000135L140GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1415000;BKE02;0;0;2;97RC1000135L190GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1416000;BKE02;0;0;2;97RC1000135L230GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1417000;BKE02;0;0;2;97RC1200135L110GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1418000;BKE02;0;0;2;97RC1200135L216GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1419000;BKE02;0;0;2;97RC1400A135GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1420000;BKE02;0;0;2;97RE120X120X100AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1421000;BKE02;0;0;2;97RE120X120X16GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1422000;BKE02;0;0;2;97RE120X120X78GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1423000;BKE02;0;0;2;97RE120X120X88GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1424000;BKE02;0;0;2;97REDN1000R11BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1425000;BKE02;0;0;2;97REDN1000R1BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1426000;BKE02;0;0;2;97REDN1000R9BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1427000;BKE02;0;0;2;97REG100X100X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1428000;BKE02;0;0;2;97REG100X109GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1429000;BKE02;0;0;2;97REG100X132_4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1430000;BKE02;0;0;2;97REG100X144_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1431000;BKE02;0;0;2;97REG100X150GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1432000;BKE02;0;0;2;97REG100X175_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1433000;BKE02;0;0;2;97REG100X186GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1434000;BKE02;0;0;2;97REG100X193_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1435000;BKE02;0;0;2;97REG100X199_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1436000;BKE02;0;0;2;97REG100X99_3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1437000;BKE02;0;0;2;97REG10X10X14_3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1438000;BKE02;0;0;2;97REG10X10X14_7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1439000;BKE02;0;0;2;97REG10X10X14_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1440000;BKE02;0;0;2;97REG10X10X15_7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1441000;BKE02;0;0;2;97REG10X10X15_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1442000;BKE02;0;0;2;97REG10X10X16_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1443000;BKE02;0;0;2;97REG10X10X18_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1444000;BKE02;0;0;2;97REG10X10X20_0GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1445000;BKE02;0;0;2;97REG10X10X20_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1446000;BKE02;0;0;2;97REG10X10X22_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1447000;BKE02;0;0;2;97REG116X38_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1448000;BKE02;0;0;2;97REG50X50X50RZGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1449000;BKE02;0;0;2;97REG55X55X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1450000;BKE02;0;0;2;97REG80X80X100RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1451000;BKE02;0;0;2;97REG80X80X115GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1452000;BKE02;0;0;2;97REG80X80X171_GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1453000;BKE02;0;0;2;97REG80X80X174GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1454000;BKE02;0;0;2;97REG80X80X190_GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1455000;BKE02;0;0;2;97REGDN1000R01BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1456000;BKE02;0;0;2;97REGDN1000R01RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1457000;BKE02;0;0;2;97REGDN1000R01TGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1458000;BKE02;0;0;2;97REGDN1000R02RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1459000;BKE02;0;0;2;97REGDN1000R03RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1460000;BKE02;0;0;2;97REGDN1000R04RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1461000;BKE02;0;0;2;97REGDN1000R05RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1462000;BKE02;0;0;2;97REGDN1000R06RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1463000;BKE02;0;0;2;97REGDN1000R07RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1464000;BKE02;0;0;2;97REGDN1000R08RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1465000;BKE02;0;0;2;97REGDN500S01BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1466000;BKE02;0;0;2;97REGDN500S01RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1467000;BKE02;0;0;2;97REGDN500S01TGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1468000;BKE02;0;0;2;97REGDN500S16RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1469000;BKE02;0;0;2;97REGH100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1470000;BKE02;0;0;2;97REGH55GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1471000;BKE02;0;0;2;97REGH65GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1472000;BKE02;0;0;2;97REGH75GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1473000;BKE02;0;0;2;97REGH80GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1474000;BKE02;0;0;2;97REGH85GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1475000;BKE02;0;0;2;97REH025GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1476000;BKE02;0;0;2;97REH040GAM;;A;UN;0;BKE2;
